dolar https://www.google.com/search?q=dolar&sxsrf=ALiCzsZEyBcHKyRQVtFloJRkMiFmlvPY3g%3A1670808705589&ei=gYSWY-nNI_e35OUPxtOAuAY&ved=0ahUKEwipkom79_L7AhX3G7kGHcYpAGcQ4dUDCA8&uact=5&oq=dolar&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIECCMQJzIICAAQgAQQsQMyBAgAEEMyCAgAEIAEELEDMgcIABCxAxBDMgQIABBDMgQIABBDMggIABCABBCxAzIICAAQgAQQsQMyCAgAEIAEELEDOgsILhCABBDHARDRAzoFCAAQgAQ6BAguECdKBAhBGABKBAhGGABQAFjiBGDHBWgAcAF4AIABgAGIAeQDkgEDMC40mAEAoAEBwAEB&sclient=gws-wiz-serp
euro https://www.google.com/search?q=euro&sxsrf=ALiCzsbwCRhOI2rFsl-kR9cHLGCIFWdw1g%3A1670808640764&ei=QISWY8eOLujW1sQPs7y4kAo&ved=0ahUKEwjHrpSc9_L7AhVoq5UCHTMeDqIQ4dUDCA8&uact=5&oq=euro&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIJCCMQJxBGEIICMgQIABBDMggIABCABBCxAzIECAAQQzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIICAAQgAQQsQMyBAgAEEMyCAgAEIAEELEDOgoIABBHENYEELADOgcIABCwAxBDOg0IABDkAhDWBBCwAxgBOhIILhDHARDRAxDIAxCwAxBDGAI6DwguENQCEMgDELADEEMYAjoECCMQJzoGCCMQJxATOgUIABCABDoOCC4QgAQQsQMQxwEQ0QM6EQguEIAEELEDEIMBEMcBENEDSgQIQRgASgQIRhgBUMvBAVjHxQFghMcBaAFwAXgAgAGGAYgB-gOSAQMwLjSYAQCgAQHIARHAAQHaAQYIARABGAnaAQYIAhABGAg&sclient=gws-wiz-serp
pesos_argentinos https://www.google.com/search?q=pesos+argentinos&sxsrf=ALiCzsbu8tOoG_Drj-qNDTMkhAuOlFOT4w%3A1670808638261&ei=PoSWY93DD_HS1sQP9u6b4AM&ved=0ahUKEwjd2vua9_L7AhVxqZUCHXb3BjwQ4dUDCA8&uact=5&oq=pesos+argentinos&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzINCAAQgAQQsQMQRhCCAjIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBAgAEEMyBQgAEIAEOgoIABBHENYEELADOgcIABCwAxBDOggIABCABBCxAzoHCAAQgAQQCkoECEEYAEoECEYYAFCYAVj5CmDSC2gBcAF4AIAB3gGIAc0KkgEFMC45LjGYAQCgAQHIAQrAAQE&sclient=gws-wiz-serp
dolar_canadense https://www.google.com/search?q=dolar+canadense&sxsrf=ALiCzsY6nk22gKMBFmqET1FBlqUsiptdNw:1670808736177&source=lnms&sa=X&ved=0ahUKEwib5dPJ9_L7AhWOLbkGHQSDBy0Q_AUI_gcoAA&biw=843&bih=879&dpr=1.1
yuan https://www.google.com/search?q=dinheiro+china&sxsrf=ALiCzsbU6sfRQqrcMj-HsyrL4GFQ_1zJhw%3A1670808732340&ei=nISWY6K3FJ6e5OUPtfGXqAo&ved=0ahUKEwii9enH9_L7AhUeD7kGHbX4BaUQ4dUDCA8&uact=5&oq=dinheiro+china&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIKCAAQgAQQRhCCAjIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgcIABCABBAKOgQIIxAnOgcIABCxAxBDOgQIABBDOgoIABCxAxCDARBDOggIABCABBCxAzoKCAAQgAQQsQMQCjoJCAAQQxBGEIICSgQIQRgASgQIRhgAUABYlAxg3gxoAHABeACAAYsBiAHIDJIBBDAuMTOYAQCgAQHAAQE&sclient=gws-wiz-serp
iene https://www.google.com/search?q=dinheiro+japao&sxsrf=ALiCzsZjFsw-m7dSxZ2C_AAZYvG32TfHRQ%3A1670808773693&ei=xYSWY4f1KaTX5OUPpLSb8Ac&ved=0ahUKEwjH68Xb9_L7AhWkK7kGHSTaBn4Q4dUDCA8&uact=5&oq=dinheiro+japao&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQgAQ6CggAEEcQ1gQQsAM6BwgAELADEEM6CwguEIAEEMcBEK8BOggIABAWEB4QCkoECEEYAEoECEYYAFDHA1iUB2C3CGgBcAF4AIABeYgBwgSSAQMwLjWYAQCgAQHIAQrAAQE&sclient=gws-wiz-serp
